astroinspectclass_1,id_1_1,AstroInspectClass_2,CHI2NU,ID_1_2,Field_ID,XC_R,e_XC_R,YC_R,e_YC_R,RE_R,e_RE_R,MAG_R,e_MAG_R,n_R,e_n_R,AR_R,e_AR_R,PA_R,e_PA_R,XC_J0378,e_XC_J0378,YC_J0378,e_YC_J0378,RE_J0378,e_RE_J0378,MAG_J0378,e_MAG_J0378,n_J0378,e_n_J0378,AR_J0378,e_AR_J0378,PA_J0378,e_PA_J0378,XC_J0395,e_XC_J0395,YC_J0395,e_YC_J0395,RE_J0395,e_RE_J0395,MAG_J0395,e_MAG_J0395,n_J0395,e_n_J0395,AR_J0395,e_AR_J0395,PA_J0395,e_PA_J0395,XC_J0410,e_XC_J0410,YC_J0410,e_YC_J0410,RE_J0410,e_RE_J0410,MAG_J0410,e_MAG_J0410,n_J0410,e_n_J0410,AR_J0410,e_AR_J0410,PA_J0410,e_PA_J0410,XC_J0430,e_XC_J0430,YC_J0430,e_YC_J0430,RE_J0430,e_RE_J0430,MAG_J0430,e_MAG_J0430,n_J0430,e_n_J0430,AR_J0430,e_AR_J0430,PA_J0430,e_PA_J0430,XC_J0515,e_XC_J0515,YC_J0515,e_YC_J0515,RE_J0515,e_RE_J0515,MAG_J0515,e_MAG_J0515,n_J0515,e_n_J0515,AR_J0515,e_AR_J0515,PA_J0515,e_PA_J0515,XC_J0660,e_XC_J0660,YC_J0660,e_YC_J0660,RE_J0660,e_RE_J0660,MAG_J0660,e_MAG_J0660,n_J0660,e_n_J0660,AR_J0660,e_AR_J0660,PA_J0660,e_PA_J0660,XC_J0861,e_XC_J0861,YC_J0861,e_YC_J0861,RE_J0861,e_RE_J0861,MAG_J0861,e_MAG_J0861,n_J0861,e_n_J0861,AR_J0861,e_AR_J0861,PA_J0861,e_PA_J0861,XC_G,e_XC_G,YC_G,e_YC_G,RE_G,e_RE_G,MAG_G,e_MAG_G,n_G,e_n_G,AR_G,e_AR_G,PA_G,e_PA_G,XC_I,e_XC_I,YC_I,e_YC_I,RE_I,e_RE_I,MAG_I,e_MAG_I,n_I,e_n_I,AR_I,e_AR_I,PA_I,e_PA_I,XC_Z,e_XC_Z,YC_Z,e_YC_Z,RE_Z,e_RE_Z,MAG_Z,e_MAG_Z,n_Z,e_n_Z,AR_Z,e_AR_Z,PA_Z,e_PA_Z,XC_U,e_XC_U,YC_U,e_YC_U,RE_U,e_RE_U,MAG_U,e_MAG_U,n_U,e_n_U,AR_U,e_AR_U,PA_U,e_PA_U,id_2,field,ra,dec,mag_aper_3_g,mag_aper_3_i,mag_aper_3_j0378,mag_aper_3_j0395,mag_aper_3_j0410,mag_aper_3_j0430,mag_aper_3_j0515,mag_aper_3_j0660,mag_aper_3_j0861,mag_aper_3_r,mag_aper_3_u,mag_aper_3_z,mag_aper_6_g,mag_aper_6_i,mag_aper_6_j0378,mag_aper_6_j0395,mag_aper_6_j0410,mag_aper_6_j0430,mag_aper_6_j0515,mag_aper_6_j0660,mag_aper_6_j0861,mag_aper_6_r,mag_aper_6_u,mag_aper_6_z,mag_auto_g,mag_auto_i,mag_auto_j0378,mag_auto_j0395,mag_auto_j0410,mag_auto_j0430,mag_auto_j0515,mag_auto_j0660,mag_auto_j0861,mag_auto_r,mag_auto_restricted_g,mag_auto_restricted_i,mag_auto_restricted_j0378,mag_auto_restricted_j0395,mag_auto_restricted_j0410,mag_auto_restricted_j0430,mag_auto_restricted_j0515,mag_auto_restricted_j0660,mag_auto_restricted_j0861,mag_auto_restricted_r,mag_auto_restricted_u,mag_auto_restricted_z,mag_auto_u,mag_auto_z,mag_isophotal_g,mag_isophotal_i,mag_isophotal_j0378,mag_isophotal_j0395,mag_isophotal_j0410,mag_isophotal_j0430,mag_isophotal_j0515,mag_isophotal_j0660,mag_isophotal_j0861,mag_isophotal_r,mag_isophotal_u,mag_isophotal_z,mag_petro_g,mag_petro_i,mag_petro_j0378,mag_petro_j0395,mag_petro_j0410,mag_petro_j0430,mag_petro_j0515,mag_petro_j0660,mag_petro_j0861,mag_petro_r,mag_petro_u,mag_petro_z,mag_psf_g,mag_psf_i,mag_psf_j0378,mag_psf_j0395,mag_psf_j0410,mag_psf_j0430,mag_psf_j0515,mag_psf_j0660,mag_psf_j0861,mag_psf_r,mag_psf_u,mag_psf_z,mag_pstotal_g,mag_pstotal_i,mag_pstotal_j0378,mag_pstotal_j0395,mag_pstotal_j0410,mag_pstotal_j0430,mag_pstotal_j0515,mag_pstotal_j0660,mag_pstotal_j0861,mag_pstotal_r,mag_pstotal_u,mag_pstotal_z,err_mag_aper_3_g,err_mag_aper_3_i,err_mag_aper_3_j0378,err_mag_aper_3_j0395,err_mag_aper_3_j0410,err_mag_aper_3_j0430,err_mag_aper_3_j0515,err_mag_aper_3_j0660,err_mag_aper_3_j0861,err_mag_aper_3_r,err_mag_aper_3_u,err_mag_aper_3_z,err_mag_aper_6_g,err_mag_aper_6_i,err_mag_aper_6_j0378,err_mag_aper_6_j0395,err_mag_aper_6_j0410,err_mag_aper_6_j0430,err_mag_aper_6_j0515,err_mag_aper_6_j0660,err_mag_aper_6_j0861,err_mag_aper_6_r,err_mag_aper_6_u,err_mag_aper_6_z,err_mag_auto_g,err_mag_auto_i,err_mag_auto_j0378,err_mag_auto_j0395,err_mag_auto_j0410,err_mag_auto_j0430,err_mag_auto_j0515,err_mag_auto_j0660,err_mag_auto_j0861,err_mag_auto_r,err_mag_auto_u,err_mag_auto_z,err_mag_isophotal_g,err_mag_isophotal_i,err_mag_isophotal_j0378,err_mag_isophotal_j0395,err_mag_isophotal_j0410,err_mag_isophotal_j0430,err_mag_isophotal_j0515,err_mag_isophotal_j0660,err_mag_isophotal_j0861,err_mag_isophotal_r,err_mag_isophotal_u,err_mag_isophotal_z,err_mag_petro_g,err_mag_petro_i,err_mag_petro_j0378,err_mag_petro_j0395,err_mag_petro_j0410,err_mag_petro_j0430,err_mag_petro_j0515,err_mag_petro_j0660,err_mag_petro_j0861,err_mag_petro_r,err_mag_petro_u,err_mag_petro_z,err_mag_psf_g,err_mag_psf_i,err_mag_psf_j0378,err_mag_psf_j0395,err_mag_psf_j0410,err_mag_psf_j0430,err_mag_psf_j0515,err_mag_psf_j0660,err_mag_psf_j0861,err_mag_psf_r,err_mag_psf_u,err_mag_psf_z,err_mag_pstotal_g,err_mag_pstotal_i,err_mag_pstotal_j0378,err_mag_pstotal_j0395,err_mag_pstotal_j0410,err_mag_pstotal_j0430,err_mag_pstotal_j0515,err_mag_pstotal_j0660,err_mag_pstotal_j0861,err_mag_pstotal_r,err_mag_pstotal_u,err_mag_pstotal_z,isophotal_area_pixel_det,fwhm_n_det,class_star_det,ellipticity_det,elongation_det,flags_det,theta_det,x_pixel_det,y_pixel_det,flux_radius_as_20_det,flux_radius_as_50_det,flux_radius_as_90_det,flux_radius_as_70_det,s2n_auto_r,input_RA,input_DEC,z,ID4,sep_arcsec,M_i,M_g,M_r,M_u,is_field_matched,matched_to_groups,EBV_SFD,mag_extcorr_mag_auto_u,err_mag_extcorr_mag_auto_u,mag_extcorr_mag_auto_j0378,err_mag_extcorr_mag_auto_j0378,mag_extcorr_mag_auto_j0395,err_mag_extcorr_mag_auto_j0395,mag_extcorr_mag_auto_j0410,err_mag_extcorr_mag_auto_j0410,mag_extcorr_mag_auto_j0430,err_mag_extcorr_mag_auto_j0430,mag_extcorr_mag_auto_g,err_mag_extcorr_mag_auto_g,mag_extcorr_mag_auto_j0515,err_mag_extcorr_mag_auto_j0515,mag_extcorr_mag_auto_r,err_mag_extcorr_mag_auto_r,mag_extcorr_mag_auto_j0660,err_mag_extcorr_mag_auto_j0660,mag_extcorr_mag_auto_i,err_mag_extcorr_mag_auto_i,mag_extcorr_mag_auto_j0861,err_mag_extcorr_mag_auto_j0861,mag_extcorr_mag_auto_z,err_mag_extcorr_mag_auto_z,err_mag_auto_restricted_u,err_mag_auto_restricted_j0378,err_mag_auto_restricted_j0395,err_mag_auto_restricted_j0410,err_mag_auto_restricted_j0430,err_mag_auto_restricted_g,err_mag_auto_restricted_j0515,err_mag_auto_restricted_r,err_mag_auto_restricted_j0660,err_mag_auto_restricted_i,err_mag_auto_restricted_j0861,err_mag_auto_restricted_z,mag_extcorr_mag_auto_restricted_u,err_mag_extcorr_mag_auto_restricted_u,mag_extcorr_mag_auto_restricted_j0378,err_mag_extcorr_mag_auto_restricted_j0378,mag_extcorr_mag_auto_restricted_j0395,err_mag_extcorr_mag_auto_restricted_j0395,mag_extcorr_mag_auto_restricted_j0410,err_mag_extcorr_mag_auto_restricted_j0410,mag_extcorr_mag_auto_restricted_j0430,err_mag_extcorr_mag_auto_restricted_j0430,mag_extcorr_mag_auto_restricted_g,err_mag_extcorr_mag_auto_restricted_g,mag_extcorr_mag_auto_restricted_j0515,err_mag_extcorr_mag_auto_restricted_j0515,mag_extcorr_mag_auto_restricted_r,err_mag_extcorr_mag_auto_restricted_r,mag_extcorr_mag_auto_restricted_j0660,err_mag_extcorr_mag_auto_restricted_j0660,mag_extcorr_mag_auto_restricted_i,err_mag_extcorr_mag_auto_restricted_i,mag_extcorr_mag_auto_restricted_j0861,err_mag_extcorr_mag_auto_restricted_j0861,mag_extcorr_mag_auto_restricted_z,err_mag_extcorr_mag_auto_restricted_z
0,i06s24s6600SSE,0.0,1.127,i06s24s6600SSE,i06s24s6600SSE,101.3337,0.0248,101.6265,0.0287,5.9438,0.0415,17.9888,0.0135,0.4987,0.0228,0.1672,0.0041,-40.9902,0.2141,101.3337,0.0248,101.6265,0.0287,6.2761,0.1264,20.4083,0.6999,0.3062,0.0644,0.225,0.0141,-41.3147,0.6373,101.3337,0.0248,101.6265,0.0287,6.2534,0.1198,19.8383,0.2199,0.3193,0.0611,0.221,0.0133,-41.2925,0.6052,101.3337,0.0248,101.6265,0.0287,6.2328,0.1139,19.5096,0.1497,0.3313,0.058,0.2175,0.0126,-41.2725,0.5763,101.3337,0.0248,101.6265,0.0287,6.2064,0.1064,18.9991,0.0903,0.3466,0.0542,0.2129,0.0117,-41.2466,0.5393,101.3337,0.0248,101.6265,0.0287,6.094,0.0753,18.395,0.0417,0.4117,0.0386,0.1933,0.008,-41.1369,0.3865,101.3337,0.0248,101.6265,0.0287,5.8962,0.0364,17.8985,0.0135,0.5263,0.021,0.1589,0.0037,-40.9437,0.183,101.3337,0.0248,101.6265,0.0287,5.6295,0.082,17.3825,0.0201,0.6808,0.0454,0.1125,0.0101,-40.6832,0.3822,101.3337,0.0248,101.6265,0.0287,6.145,0.0892,18.8181,0.0251,0.3821,0.0455,0.2022,0.0097,-41.1867,0.4548,101.3337,0.0248,101.6265,0.0287,5.7525,0.0513,17.5295,0.0132,0.6096,0.0297,0.1339,0.0062,-40.8034,0.2362,101.3337,0.0248,101.6265,0.0287,5.6001,0.0901,17.3147,0.019,0.6979,0.0496,0.1074,0.0111,-40.6545,0.4212,101.3337,0.0248,101.6265,0.0287,6.3073,0.1354,20.1871,0.1107,0.2881,0.069,0.2304,0.0152,-41.3452,0.6817,i06s24s6600SSE,SPLUS-s24s66,342.8801254494152,-30.38399468268744,20.398924425125124,19.09725123596192,21.761276107788085,21.600174850463866,21.38701141035557,20.728481071949005,20.06869153022766,19.26506246757508,18.614494247436525,19.51861621856689,21.594032782554628,18.69743896865845,19.33228714752197,18.16470366668701,20.78911958312988,20.230999040097,20.341133521556856,19.64630647277832,19.027839698791503,18.397835390090943,17.826652450561525,18.600180644989013,20.612704354763032,17.861634029388426,18.76424963760376,17.575033962249755,20.025544982910155,19.796847468852995,19.63299547290802,19.10857363319397,18.54780224800109,17.818584577560426,17.323123855590822,17.998732109069824,19.376856639862066,18.15783578109741,20.76050744628906,20.43430714929104,20.33308015918732,19.65300746536255,19.053028621673583,18.351220504760743,17.76521842002869,18.58908798217773,20.730255249381067,17.81431795501709,19.935971039772035,17.322134269714354,18.76778776931763,17.66522103500366,20.218564849853514,20.016724920511244,19.66682265853882,19.104336458206177,18.52954558372497,17.92111696434021,17.402519626617433,18.064037342071533,20.09688909673691,17.37050129318237,18.775316551208498,17.556736766815185,20.04833589172363,20.135442784667013,19.485514389038087,19.26159723377228,18.4739816570282,17.789465562820435,17.29872934341431,17.957851905822753,19.811177629470823,17.322845233917235,19.640974119186403,18.48444253158569,20.99279389953613,20.8539489569664,20.71369891023636,20.2465002117157,19.594072499275207,19.12167312335968,18.603841705322267,19.023119945526123,20.86519616791606,18.448303951263423,19.610890462875368,18.42636376571655,20.965146881103514,20.836152976989744,20.686174021720888,20.098745065689087,19.43930725097656,18.86001290512085,18.24640027999878,18.946337718963623,20.78851892375946,18.203038944244383,0.044034354,0.022030745,0.31792518,0.3853258,0.2942285,0.16304679,0.07860031,0.023484511,0.030485574,0.023954097,0.15612365,0.025649698,0.029908704,0.016625341,0.24969518,0.21260808,0.2197286,0.11654257,0.055552553,0.017801752,0.026141087,0.017894806,0.12156563,0.02187277,0.041389104,0.022658704,0.3192685,0.36834848,0.29596978,0.17921153,0.08558324,0.023090355,0.03965752,0.023353381,0.16671537,0.03295955,0.028536532,0.016837955,0.25146413,0.29714552,0.20183754,0.11898693,0.057025876,0.017711455,0.02885268,0.017194713,0.12785989,0.023135558,0.052239854,0.027862944,0.4118933,0.6362054,0.32694864,0.26004416,0.1005978,0.027897337,0.048675038,0.028020922,0.18793517,0.041492745,0.032126956,0.017291978,0.24122827,0.29241088,0.22907063,0.14073831,0.066218615,0.021348892,0.029627312,0.019263621,0.121170886,0.023153225,0.044034354,0.022030745,0.31792518,0.3853258,0.2942285,0.16304679,0.07860031,0.023484511,0.030485574,0.023954097,0.15612365,0.025649698,163,3.7465415,4.6965378E-4,0.55180943,2.2311938,0,-50.237274,4527.334,8892.629,1.3165162,2.603046,5.5055637,3.6705954,46.502903,342.88016,-30.384222,0.0731,9844705,0.825346700785519,-20.08453290840525,-19.039804307635173,-19.69935284531236,-17.88512134755471,false,true,0.016876627,19.85316431122154,0.16671537,19.94560582691248,0.3192685,19.71928197885876,0.36834848,19.55799691699274,0.29596978,19.037215438049,0.17921153,18.699629021875552,0.041389104,18.49102692397465,0.08558324,17.953541441655247,0.023353381,17.776213594528386,0.023090355,17.541325699680367,0.022658704,17.29601038591925,0.03965752,17.295438374906073,0.03295955,,,,,,,,,,,,,20.64744852083057,,20.680568290291383,,20.3567416592968,,20.25808160327204,,19.58164927021757,,19.312236024133856,,18.996253297647147,,18.543897314763157,,18.308849521728703,,18.124127518528024,,17.738104950357116,,17.787622060208808,
0,i06s26s2200BKD,0.0,1.16,i06s26s2200BKD,i06s26s2200BKD,102.0116,0.0263,101.4899,0.0207,4.5218,0.0466,17.9069,0.0146,0.8237,0.0152,0.7444,0.0058,74.1154,1.1762,102.0116,0.0263,101.4899,0.0207,4.8415,0.1222,19.1869,0.0971,0.7884,0.0417,0.7735,0.0137,74.4507,3.1904,102.0116,0.0263,101.4899,0.0207,4.8196,0.1159,19.3376,0.1389,0.7908,0.0394,0.7715,0.0131,74.4278,3.0256,102.0116,0.0263,101.4899,0.0207,4.7998,0.1102,18.7263,0.0773,0.793,0.0373,0.7697,0.0125,74.407,2.8775,102.0116,0.0263,101.4899,0.0207,4.7744,0.103,18.6341,0.066,0.7958,0.0347,0.7674,0.0117,74.3803,2.689,102.0116,0.0263,101.4899,0.0207,4.6663,0.0741,18.1807,0.0353,0.8077,0.0242,0.7576,0.0086,74.267,1.9269,102.0116,0.0263,101.4899,0.0207,4.476,0.0442,17.8371,0.0156,0.8287,0.0152,0.7402,0.0056,74.0674,1.1013,102.0116,0.0263,101.4899,0.0207,4.2194,0.0909,17.6334,0.0308,0.857,0.035,0.7169,0.0104,73.7983,2.3033,102.0116,0.0263,101.4899,0.0207,4.7154,0.0868,18.3114,0.022,0.8023,0.0288,0.762,0.01,74.3185,2.2632,102.0116,0.0263,101.4899,0.0207,4.3377,0.0614,17.632,0.0167,0.8439,0.0236,0.7276,0.0073,73.9225,1.534,102.0116,0.0263,101.4899,0.0207,4.1911,0.0986,17.536,0.0269,0.8601,0.038,0.7143,0.0112,73.7687,2.506,102.0116,0.0263,101.4899,0.0207,4.8716,0.1309,19.1354,0.0686,0.7851,0.0449,0.7763,0.0147,74.4822,3.4191,i06s26s2200BKD,SPLUS-s26s22,34.42956939980582,-33.90408532783423,19.89790550994873,19.104635261535645,21.087389484882355,20.89742512655258,20.444021882534027,20.16903881454468,19.6838603887558,19.318666443824767,18.963712057113646,19.35488361740112,21.14753736257553,18.975481184005737,18.83048407363892,18.100756191253662,19.74198199892044,19.9132225329876,19.30370927047729,19.21452097320557,18.661532608032225,18.31762300491333,18.01778133773804,18.378697818756105,19.78465027809143,18.007181079864502,18.32478825378418,17.59550478363037,19.007442072868347,19.160405051231383,18.636444093704224,18.65600351715088,18.158675161361693,17.819564208984374,17.580839237213134,17.859438842773436,18.89889828491211,18.16051390075684,19.826178983688354,20.056772168993948,19.3889770526886,19.258248371124267,18.73335668182373,18.37872992515564,18.07137735748291,18.43866390609741,19.91674919128418,18.07136479187012,19.083132338523864,17.524084957122803,18.36281887817383,17.68962433242798,19.17936678314209,19.282874893665312,18.85128569793701,18.587864679336548,18.188730922698973,17.893521890640258,17.706489404678344,17.936263507843016,19.3212055683136,17.560554416656494,18.30205170440674,17.576173805236817,18.767549947738647,19.108086716651915,18.413862468719483,18.749131006240844,18.111266580581663,17.81844554901123,17.525777420043944,17.884234375,19.10488076210022,17.50765934753418,20.01858894157409,19.17636110687256,20.715513394117355,20.8564372177124,20.600226821422577,20.4414458694458,20.0027844581604,19.489602789878845,19.36632808113098,19.65094942474365,20.542139095067977,18.82797685432434,19.56572071838379,18.74676611328125,20.61123706483841,20.54296655607224,20.10199237060547,19.832211059570312,19.36121150588989,18.997682437896728,18.680992444992064,19.06849617385864,20.57527507543564,18.53281060028076,0.032480843,0.022884151,0.19068739,0.2132169,0.140757,0.10534236,0.06028355,0.025850352,0.041262925,0.022163492,0.13812232,0.03236822,0.020539176,0.015684998,0.106389515,0.16438892,0.09242706,0.07912315,0.041123133,0.01703616,0.031150032,0.015107853,0.074365176,0.024285605,0.02955726,0.0239109,0.14344832,0.22506468,0.13327917,0.12448644,0.06355301,0.024471477,0.053882774,0.021659192,0.102061674,0.04094692,0.021526208,0.017946273,0.11300395,0.16815314,0.108247705,0.079099126,0.044897955,0.01840946,0.040819004,0.016255375,0.08534724,0.028565425,0.035543263,0.02901713,0.14332822,0.2676176,0.13568504,0.16845849,0.07520583,0.029978525,0.06364242,0.02720206,0.12930897,0.050177578,0.031137427,0.02192957,0.15086572,0.1872766,0.13640125,0.11066573,0.064349726,0.025359157,0.045374352,0.022836484,0.098884515,0.02967782,0.032480843,0.022884151,0.19068739,0.2132169,0.140757,0.10534236,0.06028355,0.025850352,0.041262925,0.022163492,0.13812232,0.03236822,192,3.7569525,0.0016454922,0.17572838,1.2131923,2,23.555262,2632.681,3177.9373,1.3225702,2.4433248,5.271675,3.4033275,50.140377,34.429523,-33.904144,0.0799,9822199,0.2526544919225189,-20.170532420312032,-19.570917898917514,-20.007788093508715,-18.876661316287787,true,true,0.01548347,19.007161260947505,0.102061674,18.934101851270466,0.14344832,19.08924255078303,0.22506468,18.56763662830507,0.13327917,18.59053590269534,0.12448644,18.265502035182674,0.02955726,18.10658660984495,0.06355301,17.81797864068627,0.021659192,17.780690927848156,0.024471477,17.564579120034544,0.0239109,17.55596396990285,0.053882774,17.499592794095086,0.04094692,,,,,,,,,,,,,19.840778113707817,,19.752838762090477,,19.9856096685456,,19.320169587289445,,19.19278075666873,,18.839612066310604,,18.681268130306982,,18.397203704010245,,18.33985664401942,,18.129588237161013,,18.046502090172627,,18.046872628842404,
0,i06s20s3300WTY,0.0,1.158,i06s20s3300WTY,i06s20s3300WTY,101.1529,0.01,101.4695,0.0152,4.0926,0.0387,17.5347,0.0116,1.5935,0.0351,0.4401,0.0041,22.2804,0.4241,101.1529,0.01,101.4695,0.0152,3.4378,0.0943,18.8816,0.0507,1.2665,0.0874,0.435,0.0117,23.4574,1.0944,101.1529,0.01,101.4695,0.0152,3.4825,0.0886,18.4833,0.056,1.2888,0.0827,0.4353,0.0111,23.377,1.0378,101.1529,0.01,101.4695,0.0152,3.523,0.0835,18.537,0.0549,1.3091,0.0784,0.4356,0.0105,23.3041,0.987,101.1529,0.01,101.4695,0.0152,3.5752,0.0771,18.3551,0.0455,1.3351,0.0731,0.436,0.0098,23.2104,0.9225,101.1529,0.01,101.4695,0.0152,3.7965,0.0523,17.8106,0.0248,1.4456,0.052,0.4378,0.0069,22.8126,0.6643,101.1529,0.01,101.4695,0.0152,4.1863,0.0427,17.4777,0.0126,1.6402,0.0353,0.4408,0.0039,22.112,0.4068,101.1529,0.01,101.4695,0.0152,4.7119,0.1006,17.0893,0.0236,1.9027,0.0755,0.445,0.0091,21.1673,0.8333,101.1529,0.01,101.4695,0.0152,3.696,0.0629,18.0405,0.0171,1.3954,0.0612,0.437,0.0082,22.9933,0.7776,101.1529,0.01,101.4695,0.0152,4.4695,0.0703,17.2174,0.0153,1.7816,0.0523,0.4431,0.006,21.603,0.5674,101.1529,0.01,101.4695,0.0152,4.7698,0.1082,17.0558,0.0224,1.9316,0.0815,0.4454,0.0099,21.0633,0.9033,101.1529,0.01,101.4695,0.0152,3.3762,0.1023,18.9492,0.0419,1.2357,0.0939,0.4345,0.0126,23.5681,1.173,i06s20s3300WTY,SPLUS-s20s33,331.96828878014844,-25.356102550851453,19.23360390853881,18.44584232711792,20.111690982341766,19.640485461235045,19.67703249359131,19.55600060844421,19.0223878364563,18.69725175857544,18.366266195297243,18.72487487030029,20.077340584278108,18.352311935424805,18.41861529541016,17.673870147705077,19.343184813022614,18.858537014007567,18.99121215248108,18.71635403060913,18.223542068481446,17.90937252998352,17.562695209503175,17.943720714569093,19.33967546749115,17.56165584564209,17.979061080932617,17.232464374542236,18.79448477840424,18.469635184288023,18.48528315925598,18.384675401687623,17.711855028152467,17.41712995529175,17.06500262451172,17.502682582855225,18.469017936706543,17.71831137084961,19.40861730194092,18.90130465793609,19.007811807632446,18.7914196434021,18.27382383155823,17.942205390930177,17.606309597015382,17.982523338317872,19.36860648918152,17.595900382995605,18.94597057628632,17.10087522506714,18.059776260375976,17.315368236541747,18.93800274944305,18.60204499530792,18.60237743759156,18.41463412666321,17.839065883636476,17.526659688949586,17.233756248474123,17.55805386734009,18.993400733947755,17.166590538024902,17.97044892501831,17.225573600769042,18.776142760276795,18.46117597389221,18.415755771636963,18.38659467124939,17.69769940185547,17.419373950958253,17.05353373718262,17.492664710998536,18.986150901794435,17.094093647003174,19.0318641204834,18.490396560668945,19.700510962963104,19.415809686660765,19.543880723953247,19.323005098342897,18.77290258216858,18.603646240234376,18.449462596893312,18.68587674331665,19.77373401451111,18.37894519805908,18.76183600616455,18.061707557678226,19.55853222227097,19.11112826633453,19.17298009300232,19.049061197280885,18.538191888809205,18.284790477752686,17.990031663894655,18.31523837280273,19.53350822257996,17.946972217559814,0.021213759,0.01492497,0.07243401,0.07980756,0.077042334,0.06775084,0.038987372,0.017242955,0.0271568,0.014876407,0.054822452,0.021811157,0.015720166,0.012234459,0.0627658,0.068348624,0.07183794,0.054013938,0.030622369,0.013036983,0.022598049,0.011419639,0.04759019,0.019071726,0.022555467,0.019285517,0.09481621,0.11950562,0.113795154,0.09817806,0.04422647,0.017887548,0.035328045,0.01657355,0.081633806,0.03193633,0.018153321,0.015182063,0.0778822,0.09686147,0.09097842,0.07280192,0.0363893,0.014772573,0.02975113,0.013021404,0.06159018,0.024341932,0.023377001,0.020066768,0.0978634,0.12442018,0.11203199,0.10308744,0.045679267,0.0187109,0.036644503,0.01715934,0.088764995,0.03330263,0.018614871,0.014417756,0.06071472,0.073634885,0.0733974,0.060181838,0.03391366,0.015597613,0.026700312,0.013846795,0.04887708,0.021233829,0.021213759,0.01492497,0.07243401,0.07980756,0.077042334,0.06775084,0.038987372,0.017242955,0.0271568,0.014876407,0.054822452,0.021811157,175,2.9376533,0.026529096,0.29667455,1.4218168,0,73.18732,3432.3162,6998.776,1.0864272,2.1726303,5.474804,3.219248,65.52609,331.9683,-25.356241,0.0643,9485637,0.4997516495314656,-20.08570916784057,-19.46891092063121,-19.90914747381539,-18.608936060443384,true,true,0.028057678,18.80830298373359,0.081633806,18.661584573921616,0.09481621,18.34068123984897,0.11950562,18.36059678631839,0.113795154,18.26604119035628,0.09817806,17.87162820980846,0.022555467,17.617465087722028,0.04422647,17.427552330788544,0.01657355,17.346687476398785,0.017887548,17.176423815540637,0.019285517,17.019926020704567,0.035328045,17.056492846562037,0.03193633,,,,,,,,,,,,,19.23093889662879,,19.275717097458298,,18.77235071349704,,18.88312543469485,,18.672785432070757,,18.361585065582386,,18.17943389112779,,17.90739308625119,,17.871762912037212,,17.66227081184801,,17.56123299320823,,17.551518004490504,
