AstroInspectClass,CHI2NU,ID_1,Field_ID,XC_R,e_XC_R,YC_R,e_YC_R,RE_R,e_RE_R,MAG_R,e_MAG_R,n_R,e_n_R,AR_R,e_AR_R,PA_R,e_PA_R,XC_J0378,e_XC_J0378,YC_J0378,e_YC_J0378,RE_J0378,e_RE_J0378,MAG_J0378,e_MAG_J0378,n_J0378,e_n_J0378,AR_J0378,e_AR_J0378,PA_J0378,e_PA_J0378,XC_J0395,e_XC_J0395,YC_J0395,e_YC_J0395,RE_J0395,e_RE_J0395,MAG_J0395,e_MAG_J0395,n_J0395,e_n_J0395,AR_J0395,e_AR_J0395,PA_J0395,e_PA_J0395,XC_J0410,e_XC_J0410,YC_J0410,e_YC_J0410,RE_J0410,e_RE_J0410,MAG_J0410,e_MAG_J0410,n_J0410,e_n_J0410,AR_J0410,e_AR_J0410,PA_J0410,e_PA_J0410,XC_J0430,e_XC_J0430,YC_J0430,e_YC_J0430,RE_J0430,e_RE_J0430,MAG_J0430,e_MAG_J0430,n_J0430,e_n_J0430,AR_J0430,e_AR_J0430,PA_J0430,e_PA_J0430,XC_J0515,e_XC_J0515,YC_J0515,e_YC_J0515,RE_J0515,e_RE_J0515,MAG_J0515,e_MAG_J0515,n_J0515,e_n_J0515,AR_J0515,e_AR_J0515,PA_J0515,e_PA_J0515,XC_J0660,e_XC_J0660,YC_J0660,e_YC_J0660,RE_J0660,e_RE_J0660,MAG_J0660,e_MAG_J0660,n_J0660,e_n_J0660,AR_J0660,e_AR_J0660,PA_J0660,e_PA_J0660,XC_J0861,e_XC_J0861,YC_J0861,e_YC_J0861,RE_J0861,e_RE_J0861,MAG_J0861,e_MAG_J0861,n_J0861,e_n_J0861,AR_J0861,e_AR_J0861,PA_J0861,e_PA_J0861,XC_G,e_XC_G,YC_G,e_YC_G,RE_G,e_RE_G,MAG_G,e_MAG_G,n_G,e_n_G,AR_G,e_AR_G,PA_G,e_PA_G,XC_I,e_XC_I,YC_I,e_YC_I,RE_I,e_RE_I,MAG_I,e_MAG_I,n_I,e_n_I,AR_I,e_AR_I,PA_I,e_PA_I,XC_Z,e_XC_Z,YC_Z,e_YC_Z,RE_Z,e_RE_Z,MAG_Z,e_MAG_Z,n_Z,e_n_Z,AR_Z,e_AR_Z,PA_Z,e_PA_Z,XC_U,e_XC_U,YC_U,e_YC_U,RE_U,e_RE_U,MAG_U,e_MAG_U,n_U,e_n_U,AR_U,e_AR_U,PA_U,e_PA_U,id_2,field,ra,dec,mag_aper_3_g,mag_aper_3_i,mag_aper_3_j0378,mag_aper_3_j0395,mag_aper_3_j0410,mag_aper_3_j0430,mag_aper_3_j0515,mag_aper_3_j0660,mag_aper_3_j0861,mag_aper_3_r,mag_aper_3_u,mag_aper_3_z,mag_aper_6_g,mag_aper_6_i,mag_aper_6_j0378,mag_aper_6_j0395,mag_aper_6_j0410,mag_aper_6_j0430,mag_aper_6_j0515,mag_aper_6_j0660,mag_aper_6_j0861,mag_aper_6_r,mag_aper_6_u,mag_aper_6_z,mag_auto_g,mag_auto_i,mag_auto_j0378,mag_auto_j0395,mag_auto_j0410,mag_auto_j0430,mag_auto_j0515,mag_auto_j0660,mag_auto_j0861,mag_auto_r,mag_auto_restricted_g,mag_auto_restricted_i,mag_auto_restricted_j0378,mag_auto_restricted_j0395,mag_auto_restricted_j0410,mag_auto_restricted_j0430,mag_auto_restricted_j0515,mag_auto_restricted_j0660,mag_auto_restricted_j0861,mag_auto_restricted_r,mag_auto_restricted_u,mag_auto_restricted_z,mag_auto_u,mag_auto_z,mag_isophotal_g,mag_isophotal_i,mag_isophotal_j0378,mag_isophotal_j0395,mag_isophotal_j0410,mag_isophotal_j0430,mag_isophotal_j0515,mag_isophotal_j0660,mag_isophotal_j0861,mag_isophotal_r,mag_isophotal_u,mag_isophotal_z,mag_petro_g,mag_petro_i,mag_petro_j0378,mag_petro_j0395,mag_petro_j0410,mag_petro_j0430,mag_petro_j0515,mag_petro_j0660,mag_petro_j0861,mag_petro_r,mag_petro_u,mag_petro_z,mag_psf_g,mag_psf_i,mag_psf_j0378,mag_psf_j0395,mag_psf_j0410,mag_psf_j0430,mag_psf_j0515,mag_psf_j0660,mag_psf_j0861,mag_psf_r,mag_psf_u,mag_psf_z,mag_pstotal_g,mag_pstotal_i,mag_pstotal_j0378,mag_pstotal_j0395,mag_pstotal_j0410,mag_pstotal_j0430,mag_pstotal_j0515,mag_pstotal_j0660,mag_pstotal_j0861,mag_pstotal_r,mag_pstotal_u,mag_pstotal_z,err_mag_aper_3_g,err_mag_aper_3_i,err_mag_aper_3_j0378,err_mag_aper_3_j0395,err_mag_aper_3_j0410,err_mag_aper_3_j0430,err_mag_aper_3_j0515,err_mag_aper_3_j0660,err_mag_aper_3_j0861,err_mag_aper_3_r,err_mag_aper_3_u,err_mag_aper_3_z,err_mag_aper_6_g,err_mag_aper_6_i,err_mag_aper_6_j0378,err_mag_aper_6_j0395,err_mag_aper_6_j0410,err_mag_aper_6_j0430,err_mag_aper_6_j0515,err_mag_aper_6_j0660,err_mag_aper_6_j0861,err_mag_aper_6_r,err_mag_aper_6_u,err_mag_aper_6_z,err_mag_auto_g,err_mag_auto_i,err_mag_auto_j0378,err_mag_auto_j0395,err_mag_auto_j0410,err_mag_auto_j0430,err_mag_auto_j0515,err_mag_auto_j0660,err_mag_auto_j0861,err_mag_auto_r,err_mag_auto_u,err_mag_auto_z,err_mag_isophotal_g,err_mag_isophotal_i,err_mag_isophotal_j0378,err_mag_isophotal_j0395,err_mag_isophotal_j0410,err_mag_isophotal_j0430,err_mag_isophotal_j0515,err_mag_isophotal_j0660,err_mag_isophotal_j0861,err_mag_isophotal_r,err_mag_isophotal_u,err_mag_isophotal_z,err_mag_petro_g,err_mag_petro_i,err_mag_petro_j0378,err_mag_petro_j0395,err_mag_petro_j0410,err_mag_petro_j0430,err_mag_petro_j0515,err_mag_petro_j0660,err_mag_petro_j0861,err_mag_petro_r,err_mag_petro_u,err_mag_petro_z,err_mag_psf_g,err_mag_psf_i,err_mag_psf_j0378,err_mag_psf_j0395,err_mag_psf_j0410,err_mag_psf_j0430,err_mag_psf_j0515,err_mag_psf_j0660,err_mag_psf_j0861,err_mag_psf_r,err_mag_psf_u,err_mag_psf_z,err_mag_pstotal_g,err_mag_pstotal_i,err_mag_pstotal_j0378,err_mag_pstotal_j0395,err_mag_pstotal_j0410,err_mag_pstotal_j0430,err_mag_pstotal_j0515,err_mag_pstotal_j0660,err_mag_pstotal_j0861,err_mag_pstotal_r,err_mag_pstotal_u,err_mag_pstotal_z,isophotal_area_pixel_det,fwhm_n_det,class_star_det,ellipticity_det,elongation_det,flags_det,theta_det,x_pixel_det,y_pixel_det,flux_radius_as_20_det,flux_radius_as_50_det,flux_radius_as_90_det,flux_radius_as_70_det,s2n_auto_r,input_RA,input_DEC,z,ID4,sep_arcsec,M_i,M_g,M_r,M_u,is_field_matched,matched_to_groups,EBV_SFD,mag_extcorr_mag_auto_u,err_mag_extcorr_mag_auto_u,mag_extcorr_mag_auto_j0378,err_mag_extcorr_mag_auto_j0378,mag_extcorr_mag_auto_j0395,err_mag_extcorr_mag_auto_j0395,mag_extcorr_mag_auto_j0410,err_mag_extcorr_mag_auto_j0410,mag_extcorr_mag_auto_j0430,err_mag_extcorr_mag_auto_j0430,mag_extcorr_mag_auto_g,err_mag_extcorr_mag_auto_g,mag_extcorr_mag_auto_j0515,err_mag_extcorr_mag_auto_j0515,mag_extcorr_mag_auto_r,err_mag_extcorr_mag_auto_r,mag_extcorr_mag_auto_j0660,err_mag_extcorr_mag_auto_j0660,mag_extcorr_mag_auto_i,err_mag_extcorr_mag_auto_i,mag_extcorr_mag_auto_j0861,err_mag_extcorr_mag_auto_j0861,mag_extcorr_mag_auto_z,err_mag_extcorr_mag_auto_z,err_mag_auto_restricted_u,err_mag_auto_restricted_j0378,err_mag_auto_restricted_j0395,err_mag_auto_restricted_j0410,err_mag_auto_restricted_j0430,err_mag_auto_restricted_g,err_mag_auto_restricted_j0515,err_mag_auto_restricted_r,err_mag_auto_restricted_j0660,err_mag_auto_restricted_i,err_mag_auto_restricted_j0861,err_mag_auto_restricted_z,mag_extcorr_mag_auto_restricted_u,err_mag_extcorr_mag_auto_restricted_u,mag_extcorr_mag_auto_restricted_j0378,err_mag_extcorr_mag_auto_restricted_j0378,mag_extcorr_mag_auto_restricted_j0395,err_mag_extcorr_mag_auto_restricted_j0395,mag_extcorr_mag_auto_restricted_j0410,err_mag_extcorr_mag_auto_restricted_j0410,mag_extcorr_mag_auto_restricted_j0430,err_mag_extcorr_mag_auto_restricted_j0430,mag_extcorr_mag_auto_restricted_g,err_mag_extcorr_mag_auto_restricted_g,mag_extcorr_mag_auto_restricted_j0515,err_mag_extcorr_mag_auto_restricted_j0515,mag_extcorr_mag_auto_restricted_r,err_mag_extcorr_mag_auto_restricted_r,mag_extcorr_mag_auto_restricted_j0660,err_mag_extcorr_mag_auto_restricted_j0660,mag_extcorr_mag_auto_restricted_i,err_mag_extcorr_mag_auto_restricted_i,mag_extcorr_mag_auto_restricted_j0861,err_mag_extcorr_mag_auto_restricted_j0861,mag_extcorr_mag_auto_restricted_z,err_mag_extcorr_mag_auto_restricted_z
0,1.154,i06s20s0200TCF,i06s20s0200TCF,101.2938,0.0588,101.6156,0.0696,4.8701,0.238,18.4093,0.0569,1.4123,0.0908,0.7383,0.0271,14.8463,4.8403,101.2938,0.0588,101.6156,0.0696,5.2348,0.6572,19.5604,0.2822,1.0381,0.2644,0.6707,0.0685,1.926,12.2877,101.2938,0.0588,101.6156,0.0696,5.2099,0.6231,19.6675,0.4918,1.0637,0.2498,0.6753,0.0651,2.8088,11.6377,101.2938,0.0588,101.6156,0.0696,5.1873,0.5926,20.2195,0.7492,1.0869,0.2368,0.6795,0.0621,3.6085,11.055,101.2938,0.0588,101.6156,0.0696,5.1583,0.5536,24.2209,27.4177,1.1166,0.2202,0.6849,0.0582,4.6367,10.3161,101.2938,0.0588,101.6156,0.0696,5.035,0.3958,18.563,0.1278,1.2431,0.1532,0.7077,0.0427,9.0041,7.383,101.2938,0.0588,101.6156,0.0696,4.818,0.2213,18.2299,0.0511,1.4658,0.0881,0.7480,0.0251,16.6951,4.7686,101.2938,0.0588,101.6156,0.0696,4.5253,0.4685,17.973,0.1002,1.7661,0.2093,0.8023,0.0466,27.0656,10.0191,101.2938,0.0588,101.6156,0.0696,5.091,0.4655,19.019,0.0965,1.1857,0.1827,0.6973,0.0496,7.0204,8.663,101.2938,0.0588,101.6156,0.0696,4.6603,0.3096,18.141,0.0613,1.6276,0.1379,0.7773,0.0318,22.2828,6.8836,101.2938,0.0588,101.6156,0.0696,4.4931,0.5103,18.0180,0.0997,1.7992,0.2276,0.8083,0.0506,28.2081,10.8349,101.2938,0.0588,101.6156,0.0696,5.2691,0.7043,19.8955,0.248,1.0030,0.2845,0.6643,0.0731,0.7108,13.1922,i06s20s0200TCF,SPLUS-s20s02,1.524182227798201,-25.13318095082791,20.75780333518982,19.63976663017273,21.673964742660523,22.07797171974182,22.737953979492183,,20.285118206083773,19.93321018910408,19.593641275405883,20.05844251441956,22.27444665145874,19.4535299243927,19.687574758529664,18.78600138092041,20.237833026885987,20.02556660079956,20.55507298183441,23.06336156845093,19.29527885341644,18.92970981693268,18.562499279022216,19.065638463974,20.390714988231657,18.62732252502441,19.05122889518738,18.3774983253479,19.2493277528286,18.97518418037892,19.966721117466687,20.77942840576172,18.73994905376434,18.263063574790955,17.993737453460692,18.545989673614503,19.729565992355347,18.80809658432007,20.31771457576752,20.05354263687133,20.599564868927,,19.32792324447632,18.954777146339417,18.63566588783264,19.10556165504456,20.389080986499785,18.68819269561768,19.439687997221945,18.10548052215576,19.35409058570862,18.5452446308136,19.80611604833603,19.653315745830536,20.31226568293572,21.890474004745485,19.3202797832489,18.64721992111206,18.29809545898437,18.721560161590578,20.212007627010344,18.29693159484864,19.034853830337525,18.379084762573243,19.23410156750679,18.744785301923752,19.82616167140007,22.98195378303528,18.768119400978087,18.226213956832886,17.896903032302856,18.541509788513185,19.46141861391068,18.013449281692505,20.36390937805176,19.51044672393799,20.66701782131195,,,,19.79010552787781,19.52727612352372,19.33533644104004,19.73585216331482,21.03441266727448,19.403674215316773,20.33823122024536,19.293027338027954,21.10060930633545,21.566305183410645,22.237606365203856,,19.802194243907927,19.48262467479706,19.20276235961914,19.636311214447023,21.629712268829344,19.127807706832886,0.09506507,0.04612788,0.51152194,1.2910894,2.2113676,,0.16325437,0.052594,0.09891011,0.05903811,0.57379246,0.07221385,0.06784031,0.039795037,0.26949367,0.38703358,0.59288394,5.598872,0.12763125,0.038983747,0.074663356,0.044508733,0.20242703,0.06570531,0.103033215,0.07465543,0.3047865,0.41502124,0.97279656,1.9379691,0.21243933,0.05624109,0.12280957,0.07362057,0.23650512,0.1138525,0.065857425,0.042054668,0.2415283,0.36683437,0.6331939,2.5465395,0.17275538,0.039210364,0.07770528,0.042397097,0.22833847,0.064710684,0.115968786,0.08543748,0.3439801,0.38436276,0.97857976,16.865393,0.24940631,0.062054817,0.12849982,0.08366344,0.27617162,0.119679846,0.07887759,0.043521266,0.28951284,,,,0.13125612,0.044037126,0.08765094,0.05174352,0.27754647,0.0711424,0.09506507,0.04612788,0.51152194,1.2910894,2.2113676,,0.16325437,0.052594,0.09891011,0.05903811,0.57379246,0.07221385,65,3.1095364,3.172668E-4,0.1981051,1.2470462,0,82.187485,5322.6543,8460.619,1.2501658,2.3373716,5.179255,3.3363109,14.751311,1.524375,-25.133444,0.1519,9956805,1.136439761534717,-20.75166011112678,-20.34235835097551,-20.75811676465248,-19.83031103185077,true,true,0.02087896,19.337243451657933,0.23650512,19.150430831620568,0.3047865,18.879223845838418,0.41502124,19.873936471663253,0.97279656,20.691147441136515,1.9379691,18.97128334331949,0.103033215,18.669709323600493,0.21243933,18.49008192954516,0.07362057,18.210644210111298,0.05624109,18.335796066351307,0.07465543,17.960193958532326,0.12280957,18.07245363098481,0.1138525,,,,,,,,,,,,,20.286636440935773,,20.21881765455949,,19.957582302330827,,20.506780223123567,,,,19.649620440487464,,19.257683514312472,,19.049653910975216,,18.90235778165976,,18.766394325323475,,18.602122392904274,,18.655165804446735,
0,1.159,i06s25s080140O,i06s25s080140O,101.6287,0.0381,102.0968,0.0317,3.6842,0.071,18.5299,0.0244,0.9868,0.0400,0.7626,0.0093,-85.8785,2.4067,101.6287,0.0381,102.0968,0.0317,3.766,0.1879,19.9442,0.1399,0.8925,0.1008,0.7843,0.0293,-85.2478,6.7213,101.6287,0.0381,102.0968,0.0317,3.7604,0.1781,20.1222,0.2356,0.8990,0.0956,0.7828,0.0277,-85.2909,6.3756,101.6287,0.0381,102.0968,0.0317,3.7553,0.1693,19.6849,0.1628,0.9048,0.0909,0.7815,0.0263,-85.3299,6.0645,101.6287,0.0381,102.0968,0.0317,3.7488,0.1582,19.5743,0.1361,0.9123,0.0851,0.7797,0.0244,-85.3801,5.6681,101.6287,0.0381,102.0968,0.0317,3.7212,0.1134,18.9069,0.0591,0.9442,0.0616,0.7724,0.0168,-85.5933,4.0559,101.6287,0.0381,102.0968,0.0317,3.6725,0.0678,18.4063,0.0287,1.0003,0.0386,0.7595,0.0088,-85.9688,2.2087,101.6287,0.0381,102.0968,0.0317,3.6069,0.1417,18.1481,0.0531,1.0759,0.0774,0.7421,0.0223,-86.475,4.6544,101.6287,0.0381,102.0968,0.0317,3.7337,0.1331,19.0987,0.0397,0.9297,0.0718,0.7757,0.0202,-85.4965,4.7701,101.6287,0.0381,102.0968,0.0317,3.6372,0.0956,18.1905,0.0281,1.0410,0.0532,0.7501,0.0143,-86.2415,3.0497,101.6287,0.0381,102.0968,0.0317,3.5997,0.1538,18.1009,0.0460,1.0842,0.0838,0.7402,0.0243,-86.5308,5.078,101.6287,0.0381,102.0968,0.0317,3.7736,0.2015,19.849,0.0955,0.8837,0.1079,0.7863,0.0316,-85.1885,7.2007,i06s25s080140O,SPLUS-s25s08,10.959727014611715,-31.71354935314488,20.473050275802613,19.43221704673767,21.39978490924836,21.082318989753723,21.317042598605155,20.928547504186632,20.1662459192276,19.66384644317627,19.35896738433837,19.786977487564087,21.22254626178741,19.28134883117676,19.496755519866944,18.559409782409663,20.3355220720768,20.51668643784523,20.07314165878296,19.95823160076141,19.311213594436644,18.784525344848632,18.51928242111206,18.906100708007813,20.30090962076187,18.460776454925536,19.05656854248047,18.211828395843504,19.87042509174347,19.86570575666428,19.240687335014343,19.343491348266603,18.9935940322876,18.398426483154296,18.17303784751892,18.481010871887207,19.75043455696106,18.80171839904785,20.71863256549836,20.56088489127159,20.270512187957763,20.063979419708254,19.53962693786621,19.019558141708373,18.77250655555725,19.15061135864258,20.53569076681137,18.68949568939209,19.92120001935959,18.05153239440918,19.162805953979493,18.287843868255614,19.958695621848108,20.286474978744984,19.588379586219787,19.67454746627808,19.07424460029602,18.558954427719115,18.22136934661865,18.63937755203247,20.036100071907043,18.158313877105712,19.08619205093384,18.223589107513423,19.764026360273363,19.652001707077027,19.354007089614868,19.55723503494263,19.07931385612488,18.352953622817992,18.13601907157898,18.45505424118042,19.85689006471634,18.104642517089843,20.40374151802063,19.50538484764099,21.15930615520477,21.12443867158889,21.03361454057693,20.76093247795105,20.23577831363678,19.6452617149353,19.520682653427123,19.8145355758667,21.042371076583866,19.50047267150879,20.068590322494508,19.08907191467285,20.96632848834992,20.692733256340027,20.895797500491145,20.508800181388857,19.812761050224303,19.273153732299804,18.994140466690062,19.420874076843265,20.772104424476623,18.92611540031433,0.04655933,0.028337883,0.21037674,0.2544531,0.29558396,0.1982792,0.08328981,0.038297094,0.05943643,0.02896843,0.12709402,0.042266652,0.032994483,0.022493083,0.15087396,0.28944772,0.1817991,0.15170388,0.06707239,0.028840248,0.051559582,0.02198096,0.10108909,0.03746625,0.046904724,0.03568617,0.22578675,0.37331113,0.19376285,0.19950062,0.110734396,0.042133212,0.086074434,0.031322878,0.1619592,0.059314273,0.033641834,0.024545982,0.15357308,0.34259236,0.1679244,0.16897385,0.07600142,0.031858213,0.056573812,0.023574566,0.11312806,0.04107009,0.058865745,0.04419135,0.25244704,0.37911192,0.26498607,0.29902977,0.14727236,0.04930663,0.102455325,0.037305467,0.18797767,0.076770306,0.043040294,0.027745336,0.17864038,0.26192656,0.23727657,0.1733122,0.082632564,0.036312502,0.06320979,0.027989766,0.117843285,0.046133745,0.04655933,0.028337883,0.21037674,0.2544531,0.29558396,0.1982792,0.08328981,0.038297094,0.05943643,0.02896843,0.12709402,0.042266652,126,3.1691258,3.547598E-4,0.16351867,1.1954839,0,8.304536,6564.627,8861.96,1.1428401,2.1900914,4.629313,3.0400577,34.671143,10.959764,-31.71362,0.119209,9771246,0.2784105251791209,-20.44959683825486,-19.79679917101411,-20.29527528906924,-18.91254119256863,false,true,0.015470688,19.845291660560616,0.1619592,19.797145416990244,0.22578675,19.7946020052184,0.37331113,19.17193667439199,0.19376285,19.278077781336364,0.19950062,18.997331268283403,0.046904724,18.9415484830603,0.110734396,18.439584897736097,0.031322878,18.35958529429245,0.042133212,18.18092826327702,0.03568617,18.14818311626529,0.086074434,18.02706045116207,0.059314273,,,,,,,,,,,,,20.459782408012398,,20.645352890745134,,20.48978113982571,,20.20176152733541,,19.998565852778015,,19.691197282763994,,19.487581388638908,,19.109185384491468,,18.980716952846528,,18.770818266481367,,18.74765182430362,,18.66502374614498,
0,1.155,i06s20s2000NCR,i06s20s2000NCR,102.0546,0.0258,100.8591,0.0339,3.2624,0.1126,18.189,0.0401,1.0907,0.1487,0.4335,0.0258,6.6542,2.0503,102.0546,0.0258,100.8591,0.0339,3.853,0.2561,20.3467,0.5097,0.5126,0.3791,0.3819,0.0601,6.6711,4.9817,102.0546,0.0258,100.8591,0.0339,3.8126,0.2459,20.0158,0.5709,0.5521,0.3621,0.3854,0.0576,6.67,4.7695,102.0546,0.0258,100.8591,0.0339,3.7761,0.2366,19.5420,0.4058,0.5878,0.3467,0.3886,0.0554,6.6689,4.5779,102.0546,0.0258,100.8591,0.0339,3.7291,0.2247,19.3586,0.3187,0.6339,0.3270,0.3927,0.0525,6.6676,4.3326,102.0546,0.0258,100.8591,0.0339,3.5294,0.1749,18.5502,0.1174,0.8293,0.2455,0.4102,0.0406,6.6619,3.3094,102.0546,0.0258,100.8591,0.0339,3.1779,0.0954,18.0062,0.0374,1.1734,0.1259,0.4409,0.0217,6.6518,1.7183,102.0546,0.0258,100.8591,0.0339,2.7038,0.0861,17.4212,0.0365,1.6375,0.1799,0.4824,0.0210,6.6382,1.9538,102.0546,0.0258,100.8591,0.0339,3.6201,0.1973,19.1795,0.105,0.7405,0.2820,0.4022,0.0460,6.6645,3.7696,102.0546,0.0258,100.8591,0.0339,2.9224,0.0655,17.6586,0.0242,1.4235,0.1177,0.4633,0.0152,6.6445,1.3252,102.0546,0.0258,100.8591,0.0339,2.6516,0.0957,17.3905,0.033,1.6886,0.1989,0.4869,0.0234,6.6367,2.175,102.0546,0.0258,100.8591,0.0339,3.9085,0.2704,19.9649,0.3036,0.4582,0.4027,0.3770,0.0635,6.6727,5.2749,i06s20s2000NCR,SPLUS-s20s20,28.8344861960658,-25.27723418307114,20.252024745941164,18.63279048728943,21.12959223651886,21.008731231689453,21.05903572177887,20.445936668872832,19.717405600547792,19.2128523273468,18.462901348114013,19.277383422851564,21.307711826324464,18.2745650100708,19.513010835647584,17.920513790130617,20.38527613544464,19.82484118700028,20.22525136506557,19.55855344629288,18.74075905799866,18.29194399547577,17.664664501190185,18.46491632461548,20.008230404615404,17.63820245742798,18.96700510978699,17.679127853393556,19.678755697250367,,19.22850680685044,18.80147628879547,18.74144677639008,17.963457195281983,17.382185691833495,18.165025806427003,19.732328748703004,18.095469635009767,20.30387955570221,20.05972795248032,20.36966306304932,19.83774827814102,18.964342041015627,18.538691966056824,17.89838814163208,18.674119806289674,20.44410352563858,17.785770206451417,19.93589432692528,17.304285793304444,19.06216678619385,17.73288027572632,20.935181435585022,20.150092825889587,19.900008629620075,19.537048209667205,18.54415134906769,18.08929082584381,17.523705715179442,18.24576387405396,20.00362299537659,17.435309200286866,19.058752632141115,17.662428062438966,19.567283478021626,,19.165225628376007,18.57166986560821,18.908310217857363,17.913325874328613,17.375313037872314,18.07644853591919,20.86363671875,17.329508571624757,19.81591639518738,18.24730793762207,19.95583587551117,20.996016607284545,20.28674781656265,19.842610795259475,19.255323810577394,18.51444527339936,17.859926933288573,18.788400506973268,20.43480704879761,17.98646071434021,19.73660287857056,18.18497578430176,20.56109100246429,20.49017511367797,20.522988739967342,19.926948059558867,19.214525265693663,18.55207761955261,17.858896488189696,18.781565284729005,20.71533964729309,17.845314769744874,0.114780925,0.02237203,0.46165347,0.6493506,0.6998363,0.37720802,0.14892443,0.043305714,0.039096262,0.039526787,0.42015892,0.02237562,0.11391956,0.020873912,0.45915243,0.43222392,0.6451457,0.33013442,0.118465796,0.034816813,0.034481462,0.03520028,0.25297374,0.022342926,0.15885608,0.036542792,0.5552669,,0.5971509,0.38031095,0.2714356,0.057450347,0.058917493,0.0600566,0.5470846,0.036195718,0.10202261,0.023168264,1.0334824,0.7908885,0.6486794,0.43848416,0.13355564,0.03849359,0.040147655,0.03848782,0.34149548,0.02455245,0.1911438,0.03970559,0.5545291,,0.6232611,0.34046027,0.35000497,0.06058849,0.06462187,0.061170667,1.4216994,0.04086612,0.10277187,0.019115726,0.22413561,0.84149176,0.46041238,0.28742516,0.12595317,0.033835508,0.031790856,0.032836508,0.2747772,0.019854223,0.114780925,0.02237203,0.46165347,0.6493506,0.6998363,0.37720802,0.14892443,0.043305714,0.039096262,0.039526787,0.42015892,0.02237562,84,1.9059463,0.005295044,0.3272835,1.4865104,0,87.83042,2822.7651,7513.1543,0.9558722,1.7987537,4.2431483,2.6086078,18.082941,28.834457,-25.277445,0.1515,9484226,0.764868850912072,-21.642333485878567,-20.575682100541105,-21.200253653371128,-19.503181274010117,false,true,0.011584402,19.879054386849525,0.5470846,19.623884107511813,0.5552669,,,19.17702652863376,0.5971509,18.7524948158288,0.38031095,18.922648425373232,0.15885608,18.70247523299097,0.2714356,18.13400616740985,0.0600566,17.93437303535139,0.057450347,17.65598993141499,0.036542792,17.363574547324408,0.058917493,17.285961279249452,0.036195718,,,,,,,,,,,,,20.387263585562827,,20.249007965963656,,20.00648568726354,,20.318182784832636,,19.78876680517435,,19.687972064289248,,18.925370497616516,,18.64310016727252,,18.50960780612623,,18.0723317130312,,17.879776997122992,,17.767445692396425,
